pvalue,log2FoldChange,pct.1,pct.2,padj,Gene,comparison
7.66E-11,-0.38891949,0.48,0.874,1.62E-06,C19orf70,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.69E-11,-0.317148971,0.56,0.926,1.63E-06,C14orf166,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.87E-11,-0.370171829,0.54,0.911,1.67E-06,MRPS36,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.90E-11,-0.293813749,0.54,0.917,1.67E-06,PJA2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.03E-11,-0.749492461,1,1,1.70E-06,TPM1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.07E-11,-0.313309335,0.58,0.943,1.71E-06,CCT8,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.21E-11,0.252393482,0.32,0.028,1.74E-06,CD83,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
8.26E-11,0.509601602,0.8,0.597,1.75E-06,FAM101A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.05E-11,0.458071425,0.94,0.9,1.92E-06,ZFP36L1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.17E-11,-0.317936358,0.34,0.804,1.94E-06,NME7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.38E-11,0.486872614,0.92,0.906,1.99E-06,NCOA7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.39E-11,-0.319749302,0.58,0.93,1.99E-06,SARAF,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
9.58E-11,-0.414249002,0.78,0.98,2.03E-06,ITGA6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.00E-10,-0.369331864,0.64,0.948,2.13E-06,MRPL20,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.01E-10,-0.288604508,0.32,0.78,2.13E-06,TMEM98,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.05E-10,0.253393665,0.54,0.492,2.23E-06,MCPH1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.06E-10,-0.267259966,0.4,0.847,2.24E-06,LAMP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.07E-10,0.485644349,0.7,0.484,2.27E-06,IER5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.08E-10,0.310477471,0.74,0.782,2.29E-06,CUX1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.08E-10,-0.255480596,0.18,0.66,2.29E-06,CYP51A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.10E-10,0.739773565,0.38,0.248,2.32E-06,EDN2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.10E-10,-0.379440397,0.62,0.908,2.34E-06,YIF1A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.16E-10,0.342940957,0.64,0.512,2.46E-06,ANKRD10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.18E-10,-0.439409122,0.96,1,2.50E-06,RPL3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.19E-10,0.265076591,0.64,0.688,2.51E-06,FAM83B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.19E-10,-0.343621668,0.52,0.895,2.52E-06,HDAC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.21E-10,-0.259045878,0.42,0.858,2.57E-06,PSMA2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.23E-10,-0.695221263,0.64,0.941,2.60E-06,SLC5A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.26E-10,0.349628903,0.84,0.682,2.67E-06,MSL1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.27E-10,-0.404406457,0.6,0.902,2.70E-06,SELK,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.28E-10,0.269623266,0.56,0.521,2.71E-06,RNF217,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.29E-10,0.348219718,0.84,0.869,2.74E-06,PLSCR1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.30E-10,-0.407400068,0.72,0.956,2.75E-06,NDUFS6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.30E-10,0.273399721,0.7,0.704,2.76E-06,SMG7,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.31E-10,-0.557907136,0.84,0.98,2.77E-06,MYO1B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.32E-10,-0.282735582,0.5,0.898,2.80E-06,VPS26A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.33E-10,0.315408819,0.76,0.771,2.82E-06,SCO2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.33E-10,-0.314025403,0.46,0.874,2.83E-06,SFT2D1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.40E-10,-0.462395678,0.7,0.967,2.97E-06,TFPI,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.52E-10,-0.475345259,0.8,0.974,3.23E-06,USMG5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.53E-10,-0.362848988,0.44,0.847,3.23E-06,SLC39A4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.53E-10,-0.252880737,0.54,0.924,3.25E-06,SDHA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.54E-10,-0.316722913,0.58,0.928,3.27E-06,TMEM208,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.54E-10,0.305812077,0.54,0.355,3.27E-06,PHKG2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.56E-10,-0.258652366,0.26,0.732,3.31E-06,KIF1BP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.57E-10,0.250683921,0.46,0.176,3.32E-06,TGIF2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.58E-10,0.302743672,0.7,0.603,3.35E-06,ARID2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.60E-10,0.392662446,0.72,0.549,3.38E-06,LYST,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.61E-10,-0.373066568,0.58,0.919,3.40E-06,CIRBP,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.61E-10,-0.393296744,0.86,0.993,3.40E-06,FLNB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.63E-10,-0.527059693,0.54,0.889,3.44E-06,FAM3D,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.63E-10,-0.377488271,0.58,0.922,3.45E-06,HEBP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.64E-10,-0.366964121,0.48,0.882,3.47E-06,DHCR24,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.67E-10,0.756920884,0.82,0.617,3.54E-06,BBC3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.69E-10,-0.336490794,0.24,0.693,3.58E-06,AZGP1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.72E-10,0.322898081,0.84,0.937,3.65E-06,NUB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.80E-10,-0.400020425,0.7,0.965,3.81E-06,TMEM54,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.82E-10,-0.367898528,0.6,0.926,3.86E-06,CLSTN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.89E-10,-0.327633792,0.38,0.813,4.01E-06,SORL1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.93E-10,-0.332171342,0.52,0.906,4.08E-06,CCDC25,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.95E-10,-0.3713549,0.62,0.941,4.14E-06,NDUFA6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
1.96E-10,-0.368739583,0.62,0.932,4.15E-06,SNX3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.00E-10,-0.389461539,0.62,0.922,4.24E-06,BLOC1S1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.02E-10,-0.420017341,0.82,0.959,4.28E-06,UQCR11,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.07E-10,0.305875136,0.76,0.715,4.38E-06,RIF1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.08E-10,-0.319233273,0.46,0.863,4.41E-06,SEC23A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.09E-10,0.313117847,0.58,0.414,4.44E-06,ZNF431,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.13E-10,0.360596679,0.84,0.8,4.51E-06,KDM5B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.14E-10,-0.331169942,0.44,0.806,4.53E-06,EMC4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.14E-10,-0.433920996,0.58,0.893,4.54E-06,COA3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.21E-10,-0.335383887,0.68,0.948,4.68E-06,RAB1A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.27E-10,0.855067488,0.8,0.545,4.80E-06,PLAU,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.30E-10,-0.478351858,0.66,0.922,4.87E-06,AP2S1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.30E-10,-0.57471281,0.6,0.919,4.87E-06,SQLE,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.31E-10,-0.418068079,0.48,0.858,4.89E-06,PDE4C,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.40E-10,0.446566517,0.96,0.941,5.08E-06,KMT2C,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.43E-10,-0.405839576,0.92,0.991,5.15E-06,YBX1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.48E-10,-0.289217665,0.6,0.941,5.26E-06,MPST,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.51E-10,-0.250167878,0.46,0.88,5.33E-06,DLD,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.58E-10,-0.354917353,0.58,0.932,5.47E-06,CD99,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.63E-10,-0.37621702,0.84,0.983,5.57E-06,CTNNB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.67E-10,-0.49109608,0.74,0.969,5.65E-06,LMO4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.71E-10,-0.447929438,0.56,0.908,5.74E-06,IL18,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.82E-10,-0.358630107,0.66,0.943,5.98E-06,FNBP1L,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.89E-10,-0.484610704,0.54,0.891,6.13E-06,PDCD4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.90E-10,-0.307120923,0.48,0.889,6.13E-06,POLR2K,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.90E-10,-0.311418051,0.38,0.83,6.15E-06,ZG16B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.94E-10,-0.326762579,0.64,0.95,6.22E-06,Sep-02,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.96E-10,-0.359539344,0.28,0.719,6.27E-06,CLIC5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.96E-10,-0.523684137,0.52,0.88,6.28E-06,AKR1C3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
2.99E-10,0.360524575,0.74,0.627,6.33E-06,CCNT2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.05E-10,0.278174911,0.62,0.488,6.45E-06,UIMC1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.09E-10,0.353761419,0.78,0.747,6.55E-06,CDK6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.23E-10,0.298110355,0.54,0.338,6.84E-06,OTUD3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.24E-10,0.303886645,0.66,0.383,6.87E-06,FAM179B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.26E-10,-0.391774437,0.84,0.985,6.92E-06,UQCRB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.28E-10,-0.337559854,0.6,0.932,6.96E-06,ACBD5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.34E-10,-0.31815419,0.52,0.889,7.08E-06,LEPROT,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.36E-10,-0.392708445,0.68,0.952,7.11E-06,TRAM1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.36E-10,-0.356808279,0.7,0.95,7.12E-06,CAPN1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.36E-10,0.307135837,0.78,0.834,7.12E-06,SMAD2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.36E-10,-0.299634756,0.48,0.874,7.13E-06,MGMT,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.39E-10,-0.32708214,0.38,0.797,7.19E-06,TM7SF2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.44E-10,-0.277334466,0.52,0.911,7.28E-06,PDIA4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.52E-10,-0.448398664,0.48,0.839,7.46E-06,CDA,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.53E-10,-0.290617485,0.58,0.915,7.49E-06,SELT,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.53E-10,0.364036164,0.8,0.776,7.49E-06,POLR2J3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.54E-10,-0.33819108,0.6,0.941,7.51E-06,CCDC47,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.55E-10,-0.387785772,0.3,0.739,7.53E-06,PADI2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.60E-10,-0.373204818,0.56,0.915,7.63E-06,SLC22A18,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.75E-10,-0.458676144,0.78,0.974,7.95E-06,HSPD1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.81E-10,0.559950111,0.86,0.664,8.08E-06,PLK2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.85E-10,0.373303335,0.92,0.963,8.16E-06,CHD4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.93E-10,0.26926662,0.38,0.157,8.33E-06,ZBTB2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
3.98E-10,-0.40128858,0.62,0.922,8.43E-06,C20orf24,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.15E-10,0.573460861,0.86,0.874,8.79E-06,IFITM3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.24E-10,-0.452875984,0.64,0.924,8.98E-06,SEC61G,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.26E-10,0.257235542,0.6,0.542,9.03E-06,PATL1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.27E-10,-0.314200576,0.68,0.969,9.04E-06,TMBIM1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.31E-10,-0.375353591,0.56,0.915,9.13E-06,NDUFB11,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.44E-10,0.332632345,0.58,0.325,9.40E-06,STARD5,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.49E-10,0.259485789,0.6,0.431,9.51E-06,NOC3L,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.53E-10,-0.396815512,0.82,0.965,9.60E-06,ATP5F1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.53E-10,0.26217883,0.66,0.488,9.60E-06,ADPRHL2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.64E-10,-0.325880155,0.48,0.869,9.83E-06,TECR,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.76E-10,0.35666084,0.86,0.821,1.01E-05,CELF1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.80E-10,-0.253595817,0.26,0.723,1.02E-05,GLB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.92E-10,-0.309547535,0.58,0.926,1.04E-05,ASAH1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.98E-10,0.399800305,0.74,0.73,1.05E-05,CASP10,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
4.98E-10,0.371353398,0.58,0.466,1.05E-05,SLCO3A1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.00E-10,-0.356802477,0.58,0.898,1.06E-05,SRP9,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.38E-10,-0.32835772,0.64,0.932,1.14E-05,RAB7A,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.55E-10,-0.312718199,0.56,0.919,1.18E-05,RARS,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.60E-10,0.268900632,0.44,0.264,1.19E-05,GORAB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.76E-10,-0.356195452,0.68,0.941,1.22E-05,CHMP3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.78E-10,0.432867167,0.54,0.355,1.23E-05,ETS1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.80E-10,-0.32684998,0.94,0.993,1.23E-05,KIF5B,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.90E-10,0.322072062,0.72,0.582,1.25E-05,PTPN14,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.91E-10,0.290213508,0.62,0.658,1.25E-05,ZBTB1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
5.94E-10,0.38878598,0.98,0.943,1.26E-05,TRIP11,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.15E-10,-0.264769402,0.54,0.915,1.30E-05,TMPRSS4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.16E-10,-0.334890579,0.54,0.893,1.30E-05,CDS1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.30E-10,-0.378548173,0.68,0.928,1.34E-05,TWF1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.32E-10,-0.341821376,0.5,0.895,1.34E-05,COMMD6,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.41E-10,0.371582592,0.9,0.948,1.36E-05,ASCC3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.52E-10,-0.31466382,0.6,0.935,1.38E-05,NDUFS1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.62E-10,0.380085923,0.72,0.521,1.40E-05,ABI2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.67E-10,0.816976344,0.88,0.852,1.41E-05,AP000769.1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.78E-10,0.287222691,0.68,0.508,1.44E-05,E2F3,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.83E-10,-0.343148232,0.52,0.876,1.45E-05,VILL,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.88E-10,-0.323599973,0.68,0.926,1.46E-05,ATP6V1E1,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
6.91E-10,-0.306661192,0.6,0.906,1.46E-05,HADHB,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.10E-10,0.286321072,0.66,0.647,1.50E-05,RPAP2,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
7.30E-10,0.294294439,0.68,0.656,1.55E-05,GPATCH4,Illeum_24h_Inmature Enterocyte 2_Infected_v_Illeum_Mock_Inmature Enterocyte 2_Non-Infected
