B.cell_control,CTL_control,MC_control,MoD.Ma_control,moDC_control,NKT_control,NKT.p_control,nrMa_control,pDC_control,rMa_control,Treg_control
ZNF185,0.0499720156712241,0,0,0,0,0,0.00932598321509541,0.66386153130043,0,0,0
PNMA5,0,0,0,0,0,0,0,0,0,0,0
PNMA3,0,0,0,0,0,0,0,0,0,0,0
ZNF275,0.0994328349336678,0.0904159132007233,0,0,0,0,0,0,0,0,0
U82695.10,0,0,0,0,0,0,0,0,0,0,0
TREX2,0,0,0,0,0,0,0,0,0,0,0
HAUS7,0.0537859962780091,0.146733172676887,0,0,0,0,0,0.608661249581545,0,0,0.106774141007368
FAM58A,0.281515620341189,0.233351307701449,0,0,0,0,0.043499632428106,0.0208201905880246,0,0.188922575739387,0.158571509701038
RP11-66N11.8,0,0,0,0,0,0,0,0.0560827332480876,0,0,0.0682710360129715
PNCK,0,0,0,0,0,0,0.0254755002114466,0,0,0,0
SLC6A8,0,0,0,0.212314225053079,0,0,0,0,0,0,0
BCAP31,0.833034340073092,0.935240751979625,0.861752356998331,0.877452497256463,0,0,2.34180681211584,0.60191497497053,1.92708974808386,0.810972639571117,0.677202871693722
ABCD1,0.0662989286093137,0.0433500953702098,0,0.163988192850115,0,0,0,0.0711340092810369,0.529661016949152,0.0569721819673148,0.140479523365929
IDH3G,0.476538966523327,0.328772976346341,0.673612358541405,0.163988192850115,0,0,0.632064041086953,0.420975580512007,0,0.626861999905722,0.385806043751888
SSR4,1.83941778423364,2.29694382930695,7.41558925289105,2.72499166723767,18.6915887850467,0,5.4358667218787,3.35069977437656,1.58898305084746,4.19660483476329,3.78180606755422
PDZD4,0,0,0,0,0,0,0,0,0,0,0
L1CAM,0,0,0,0,0,0,0,0,0,0,0
ARHGAP4,0.485303148505719,0.437582306011199,1.05416214209927,0.212314225053079,0,0,0,0.602198082339573,0.529661016949152,0.144942430088353,1.65597690262905
NAA10,0.677373919594949,0.507117851811286,1.05416214209927,0.163988192850115,0,0,0.345549629817681,0.543411398975751,0.529661016949152,0.882243920074121,0.22126254634737
RENBP,0,0,1.33214590199997,0,0,0,0,0.119044352063361,0,0,0
HCFC1,0.0810241451952682,0.555184233901189,0,0.219490781387182,0,0,0.455789858609765,0.129633557070724,0,0.0195400277468394,0.276713789725125
HCFC1-AS1,0,0,0,0,0,0,0,0,0,0,0
TMEM187,0,0.100321027287319,0,0,0,0,0,0,0,0,0
IRAK1,0.736620520546898,0.333240874665879,0.224537452847135,0.163988192850115,0,0,0.00932598321509541,0.515136826621077,0,0.109318610701628,0.390111338082824
MECP2,0.989858471510886,0.762732368544077,0.955865905086121,0.644119231493339,0,0,0.0950863344894942,0.244462208685777,0.529661016949152,0.0640450877417702,1.04052985070746
TKTL1,0,0,0,0,0,0,0,0,0,0,0
FLNA,1.02888486434005,1.31851364778154,0,0.752604835806387,0,0,0.419993844139077,2.4495063037127,0.529661016949152,0.402614858863594,0.521665687044472
EMD,0.273539621357707,0.752628551488733,0,0.704278803603423,0,0,0.12217802483461,0.714803572260799,0,0.391639335338089,0.137290749093603
RPL10,44.7994182686426,24.815387051514,65.2709572385538,58.7867828403215,74.7663551401869,115.067262453602,47.243434392451,36.5206343476235,22.9219761063372,81.6423779383955,34.6362072421641
DNASE1L1,0.115428689658038,0,0,0.602969755624478,0,0,0,0,0,0,0.0829359319925358
TAZ,0.242274256079275,0.196642526650518,0.506790999391851,0,0,0,0.0509510004228933,0.131163503040119,0,0.0684302203741984,0.26631799210894
ATP6AP1,0.273720755363631,0.427185023484463,0.713129725043881,0.713464304406348,0,0,0.189536967340494,1.21785336766865,0.529661016949152,0.502345726369816,0.68962203294409
GDI1,0.414953608165779,0.376243226940004,0.20633872565203,0.438981562774364,0,0,0.867895899908558,0.530869551907722,0.529661016949152,0.104775349556405,0.286392006629972
FAM50A,0.214694971655933,0.398441150261261,0.937667177891016,0.163988192850115,0,0,0.977442460571811,0.61270032593976,0,0.134166345949499,0.503534554266047
PLXNA3,0.151339274898581,0,0,0.163988192850115,0,0,0,0,0,0,0.211498900781739
LAGE3,0.543458604280342,0.145674752836496,2.02822677438049,0.713464304406348,0,4.83091787439614,0.558419294729447,0.175830145885772,0,0.226373341092625,0.120068404706642
UBL4A,0.0942623524509288,0.0886210563629918,0.20633872565203,0,0,0,0.0857603512743988,0,0,0.0583158385817588,0.183136996922657
SLC10A3,0.2047132373324,0.105671596683859,0,0.163988192850115,0,0,0.0528256156432014,0.132553780002789,0,0.170068027210884,0.100837813359329
FAM3A,0.0370452693191079,0.0983261588937007,0.430876178499165,0,0,0,0,0.0858412395624273,0,0.0195400277468394,0.124602828484207
G6PD,0.195654749877833,0.172373867610624,0.44907490569427,0,0,0,0,0.0806479896233857,0,0.0374321542204754,0.0655007532586625
IKBKG,0.213673302465132,0.204705801262394,0.20633872565203,0,0,0,0.584903492637629,0.520350105008639,0,0,0.205473214845869
GAB3,0,0.560997198562204,0,0,0,0,0,0.275622001514048,0,0.130910981816387,0.455215324126076
DKC1,0.205924587081985,0.692793380221678,0,0.212314225053079,0,0,0.293043417565096,0.119772461493167,0.529661016949152,0.0722908985758693,0.212385771375981
MPP1,0,0.0448591422931994,0.506790999391851,0,0,0,0,1.35956558678114,0,0.0213483625805901,0.0452724268284401
F8,0,0,0,0,0,0,0,0,0,0,0.0458610410456317
F8A1,0.0746169653119482,0.10873752293999,0,0,0,0,0.375812694952836,0,0,0,0.180520449208785
FUNDC2,0.568861547202794,0.241567827994013,1.56095314149112,0,0,0,0,1.3563106861191,0,0.132719316650138,0.772049391971986
MTCP1,0,0,0,0,0,0,0,0,0,0,0
CMC4,0.0641560274587798,0.0467027834858958,0,0,0,0,0,0.080480306469007,0,0,0
BRCC3,0.16163425030228,0.288582122243378,0,0,0,0,0.043499632428106,0,0,0,0.18360572204672
VBP1,0.198836585001514,0.535290993637986,0.412677451304061,0.491964578550344,0,0,0.362293728853073,0.803386443119956,0,0.259846610165673,0.203623735683649
RAB39B,0,0,0,0,0,0,0,0,0,0,0
CLIC2,0,0,0,1.25375491515966,0,0,0,0.0208201905880246,0,0.585271550347262,0
TMLHE-AS1,0,0,0,0,0,0,0,0,0,0,0
TMLHE,0.0760490972972151,0,0,0,0,0,0,0.139844045909682,0,0.0488901926273589,0.124602828484207
SPRY3,0,0,0,0,0,0,0,0,0,0,0
VAMP7,0.252360774474065,0.436100072377624,0,0,0,0,0,0.0886766702077449,0,0.317564373050945,0.0986241925144238
IL9R,0,0,0.506790999391851,0,0,0,0,0,0,0,0
AC144568.2,0,0,0,0,0,0,0,0,0,0,0
RP11-585F1.10,0,0,0,0,0,0,0,0,0,0,0
ZNF596,0,0,0,0,0,0,0.00932598321509541,0.080480306469007,0,0,0.113921166552745
RP5-855D21.2,0,0,0,0,0,0,0,0,0,0,0.0461424880029531
FBXO25,0,0.090481360839667,0.506790999391851,0,0,0,0.0534534498567329,0.231294783277409,0,0.587889476778366,0.131379078433025
RP11-91J19.4,0.203461528750185,0,0,0,0,0,0,0.0208201905880246,0,0,0
TDRP,0,0,0,0,0,0,0,0,0,0,0
ERICH1,0.884480906987498,1.31531308732475,0.412677451304061,0.808107424343454,0,0,0.00932598321509541,1.27216984254753,4.19228619340414,0.78332745769334,2.22700083150018
CLN8,0.428113630232611,0.27275813991961,0.224537452847135,0.493973523019166,0,0,0.00932598321509541,0.454707622965522,5.58971492453885,0.0863223468478343,0.152928625264258
CTD-2336O2.1,0.172601273797401,0.332592023089834,1.35461441583909,0.32797638570023,0,0,0.0413744595461222,0.187264513783922,0,1.27693051813968,0.211270808659654
ARHGEF10,0,0,0,0,0,0,0,0,0,0,0
KBTBD11,0,0,0,0.219490781387182,0,0,0,0.0453854469633228,0,0,0
MYOM2,0,0.107805088400173,0,0,0,0,0,0,0,0,0
RP11-115C21.2,0.0641560274587798,0,0,0,0,0,0,0,0,0,0.173145393796188
MCPH1,0.162349734195915,0.709849029718403,0,0,0,0,0.0413744595461222,0,0,0.305250305250305,0.503987274400912
ANGPT2,0,0.125628140703518,0,0,0,0,0,0,0,0.0195400277468394,0.0823858955346845
CTD-2541M15.4,0,0,0,0,0,0,0,0.0208201905880246,0,0,0
AGPAT5,0.422730323447577,0.34043367961967,0,0,0,0,0,0.129028002152631,3.32451847921858,0,0.25548443732272
DEFB1,0,0,0,0,0,0,0,0.0424347353769902,0,0,0
DEFA3,0,0,0,0,0,0,0,0,0,0,0
DEFB4B,0,0,0,0,0,0,0,0,0,0,0
DEFB4A,0,0,0,0,0,0,0,0,0,0,0
SGK223,0.306663086747129,0.289506536080312,0,0,0,0,0,0.036974180929457,0,0.0195400277468394,0.0823858955346845
CTA-398F10.2,0,0,0,0,0,0,0,0,0,0,0
CLDN23,0,0,0.20633872565203,0,0,0,0,0.0773377261161767,0,0,0
MFHAS1,0.317704433573116,0.384417541798361,0,0,0,0,0.227520931925737,0.0245652563752982,0,0,0.265106469236305
ERI1,0.0714694110920526,0.250263735873339,0.20633872565203,0,0,0,0,0.274642958216408,0,0,0
PPP1R3B,0,0.0581260172053011,0.20633872565203,0.706287748072245,0,0,0.211537241131301,0.268170370221406,0,0,0
RP11-10A14.3,0,0,0,0,0,0,0,0,0,0,0
RP11-10A14.5,0,0,0,0,0,0,0,0,0,0,0
RP11-375N15.2,0,0,0,0,0,0,0,0,0,0,0
TNKS,0.219078857555119,0.272460413174902,0.224537452847135,0.212314225053079,0,0,0.550729843424619,0.497627361170489,0.529661016949152,0,0.662400523545956
MSRA,0.139782723852797,0.321658578514502,1.14400590354305,0.163988192850115,0,0,0.078301115854648,0.28177385882566,0,0.229252636405319,0.149737225390294
RP1L1,0,0,0,0,0,0,0,0,0,0,0
SOX7,0.0279634238416152,0.0941265060240964,0,0,0,0,0.0413744595461222,0,0,0,0
PINX1,0.234212968017327,0,0,0,0,0,0.171520702548798,0.749233540761039,0,0,0.137290749093603
XKR6,0.119605652580618,0,0,0,0,0,0,0,0,0,0
AF131215.5,0.0279634238416152,0,0,0,0,0,0,0,0,0,0.22552932525126
MTMR9,0.747639002048126,0.577541033679992,0.937667177891016,0,0,0,0,0.500268299004872,0.529661016949152,0.0213483625805901,0.106849022331446
AF131216.6,0,0,0,0,0,0,0,0,0,0,0
SLC35G5,0,0,0.20633872565203,0,0,0,0,0,0,0,0
FAM167A,0,0,0,0,0,0,0,0,0,0.305250305250305,0
BLK,0.966180854041374,0,0,0,0,0,0,0,0,0,2.44820040520845
NEIL2,0,0.112749512613105,0,0,0,0,0.00932598321509541,0.16950825022928,0,0,0.0452724268284401
FDFT1,0.0279634238416152,0.640975772228576,0,0,0,0,0.592683141686718,1.08051146828454,0,0.376786680442037,0.406237904692496
RP11-297N6.4,0.0537859962780091,0.1029851594985,0,0,0,0,0.00932598321509541,0,0,0,0.0655007532586625
CTSB,0.702208042101709,0.101612831282984,1.87524725806338,1.5287482850839,18.6915887850467,0,2.92030902753923,13.1201488534891,1.58898305084746,2.59987972651037,0.272115219673336
RP11-481A20.11,0,0,0,0,0,0,0,0,0,0,0
FAM86B1,0,0,0,0,0,0,0,0,0,0,0.0655007532586625
FAM85A,0,0,0,0,0,0,0,0.036974180929457,1.39742873113471,0,0
LONRF1,0.320143483009609,0.100321027287319,0.412677451304061,0,0,0,0,0.0909824310606146,0,0.0195400277468394,0.0452724268284401
KIAA1456,0,0,0,0,0,0,0.0254755002114466,0,0,0,0.0655007532586625
DLC1,0,0,0.937667177891016,0,0,0,0,0,0,0,0
TUSC3,0,0,0,0,0,0,0.280346547568939,0,0,0,0
MSR1,0,0,0,0,0,0,0,0.190774286719659,0,0.0461552663158866,0
MICU3,0,0,0,0,0,0,0.043499632428106,0,0,0,0.270775523585896
ZDHHC2,0.0994328349336678,0.272151236606093,0.506790999391851,0,0,0,0.394664140816166,0.117221103174275,0,0,0.26850508995784
RP11-242F4.2,0,0.0783699059561129,0,0,0,0,0,0,0,0,0
CNOT7,0.470903414658744,0.470582759269678,0.224537452847135,0.438981562774364,0,0,0.364160476648417,0.20632874115963,0,0.0374321542204754,0.67435160647322
VPS37A,0,0.551440591576349,0,0,0,0,0.0348014834265421,0.241418762372916,0,0,0.326761884386639
MTMR7,0,0,0,0,0,0,0,0,0,0,0
SLC7A2,0,0,0,0,0,0,0,0,0,0,0.0834933622776989
PDGFRL,0,0,0,0,0,0,0,0,0,0,0
MTUS1,0,0,0,0,0,0,0.586916590107614,0,0,0,0
RP11-156K13.1,0,0,0,0,0,0,0,0,0,0,0
RP11-156K13.2,0,0,0,0,0,0,0,0,0,0,0
RP11-156K13.3,0,0,0,0,0,0,0,0,0,0,0
PCM1,1.45889283796685,3.50821211882033,0.6232859636001,0.657961715869281,0,0,0.697444582729884,1.0913749532786,3.32451847921858,1.83546879351164,3.03443272503792
ASAH1,0.765323073328688,0.33129681516611,5.10510893196584,0,0,0,0.882598599777977,4.71701846938065,1.39742873113471,2.2247345940658,0.607800966118485
CTD-2547L16.1,0,0,0,0,0,0,0,0,0,0,0
NAT1,0.0662989286093137,0.115878533685813,0,0.219490781387182,0,0,0,0.0446297436373584,0.529661016949152,0.0195400277468394,0
NAT2,0,0,0,0,0,0,0,0,0,0,0
PSD3,0,0,0,0,0,0,0.043499632428106,0.0448933782267116,0,0,0.113921166552745
RP11-420B22.1,0,0,0,0,0,0,0,0,0,0,0
RP11-1080G15.1,0,0,0,0,0,0,0,0,0,0,0
RP11-1080G15.2,0,0,0,0,0,0,0,0,0,0,0
SH2D4A,0,0,0,0,0,0,0.601680843847512,1.24285359184688,0,0,0.21851953018301
CSGALNACT1,0,0,0,0,0,0,0,0.711213552376863,0,0,0
INTS10,0.584751446124955,0.625607332366961,0.412677451304061,0.163988192850115,0,0,0.837067220714608,0.246592671833269,0.529661016949152,0.0957479928022342,0.113921166552745
LPL,0,0,0,0,0,0,0,0,0,0,0
ATP6V1B2,0.24726710514703,0.15913861328436,0.224537452847135,0.212314225053079,0,0,0.274328078480592,1.27493472600765,0,0.315574983253153,0.229495102801338
LZTS1,0,0,0,0,0,0,0,0,0,0,0
GFRA2,0,0,0,0,0,0,0,0,0,0,0
DOK2,0.12508130284685,0.557239641886636,0.224537452847135,0.655952771400459,0,0,0,0.349889967270186,0,0.1715576686574,0.382115798985296
XPO7,0.328535882098495,0.395394318654679,0.20633872565203,0.219490781387182,0,0,0,0.109434727129279,1.39742873113471,0,0.177416287150347
NPM2,0,0.0550660792951542,0.6232859636001,0,0,0,0,0,0,0,0
DMTN,0,0.160450914119458,0,0,0,0,0.0413744595461222,0,0,0,0
FAM160B2,0,0.238917048267064,0,0,0,0,0,0,0,0.0195400277468394,0.288062030944449
NUDT18,0,0.166507293636612,0,0,0,0,0,0.0424347353769902,0,0,0.0549767723136975
HR,0,0,0,0.212314225053079,0,0,0.086999264856212,0,0,0,0
REEP4,0.331186750888969,0.106210357135771,0.20633872565203,0.212314225053079,0,0,0.506861019577417,0.077941161391948,0,0.0587805168010655,0.160063654555699
LGI3,0,0,0,0,0,0,0,0,0,0,0
BMP1,0,0.0841750841750842,0.6232859636001,0,0,0,0,0,0,0.0461552663158866,0.133771789271634
PHYHIP,0,0,0,0,0,0,0,0,0,0,0
POLR3D,0.0842687160818417,0.174154133585154,0,0,0,0,0.00932598321509541,0.226551946040439,0.529661016949152,0,0.165879257812383
PIWIL2,0,0.0696184906711222,0,0,0,0,0.0413744595461222,0,0,0,0
SLC39A14,0.111929439681225,0,0,0,0,0,0,0,0,0,0
PPP3CC,0.955546233397682,0.237099427293168,0,0,0,9.66183574879227,0.375812694952836,0.100544793731067,0,0,0.365131163115273
RP11-582J16.4,0,0,0,0,0,0,0,0,0,0,0
SORBS3,0,0.0886210563629918,0,0,0,0,0.0507004427612176,0.724176374843259,0,0,0.14193174908675
PDLIM2,0.302361855163175,0.168639932253083,0.506790999391851,0,0,0,0.00932598321509541,0.209410045377629,0,0.418743263048929,0.280877526193017
C8orf58,0.046653541470333,0,0,0,0,0,0.0920749023073398,0,0,0,0
CCAR2,0.5509669009875,0.196192039461199,0.224537452847135,0,0,0,0.288311858380911,0.123213774753102,0,0,0.545776179122171
RP11-582J16.5,0.0783834203389299,0.0448591422931994,0,0.493973523019166,0,0,0,0,0.529661016949152,0,0
BIN3,0.0641560274587798,0,0,0,0,0,0.354655742746258,0.29830698827153,0,0.0374321542204754,0.226282514877548
EGR3,1.81728390630544,0.0620347394540943,0,0.163988192850115,0,0,0,0.573302716175508,0,0.646816675853626,0.322951035578304
PEBP4,0.123345906217808,0,0,0,0,0,0,0.0225863135974125,0,0,0
RP11-875O11.1,0,0,0,0,0,0,0,0,0,0,0.0655007532586625
RHOBTB2,0.234028980806601,0,0.731328452238986,0,0,0,0,0,0,0,0.175120058344417
TNFRSF10B,0.0537859962780091,0.176097799195831,0,0.602969755624478,0,0,0,0.258611098498141,0,0.0374321542204754,0.113921166552745
TNFRSF10C,0,0,0,0,0,0,0,0,0,0,0
TNFRSF10D,0,0,0,0,0,0,0,0.161141631928211,0,0.0461552663158866,0
TNFRSF10A,0.157979883509386,0.430634823380768,0,0,0,0,0,0.0947317435603139,0,0,0.0452724268284401
RP11-1149O23.4,0.0370452693191079,0,0,0,0,0,0,0,0,0,0
CHMP7,0.848736232481262,0.106566480744978,0,0,0,0,0.0413744595461222,0.0453854469633228,0,0,0.371164915765629
R3HCC1,0.269059633887656,0.202983211869563,0,0.815283980677557,18.6915887850467,0,0.0942000751893236,0.0208201905880246,0,0.235511728476867,0.383930004781728
LOXL2,0,0,0,0,0,0,0,0,0,0,0
ENTPD4,0.69379216243087,1.19829542454342,0,0,0,0,0.0689751326395526,0.571082535816753,2.79485746226942,0.62892454937999,0.772445598495218
SLC25A37,0.349063144771326,0.282155704155892,0,0.163988192850115,0,0,0,3.36964465045102,1.39742873113471,0.224788145795494,0.353829235175523
NKX3-1,0,0,0,0,0,0,1.27040238787544,0,0,0,0
STC1,0,0,0,0,0,0,0,0,0,0,0
ADAM28,1.25097976027772,0.322540800072518,0,0,0,0,1.12405643590434,0.728500708348194,0,0.230776331579433,0
RP11-624C23.1,0.426851822263848,0,0,0,0,0,0,0,0,0,0
ADAMDEC1,0,0,0,0,0,0,0,0,0,0,0
NEFM,0,0,0,0,0,0,0,0,0,0,0
DOCK5,0,0,0.224537452847135,1.19158639858075,0,0,0.0254755002114466,0.409980633750565,0,0.0461552663158866,0.0517973686936704
GNRH1,0,0.110815602836879,0,0,0,0,0,0,0,0,0.1634521085322
KCTD9,0.121441426763277,0.351895141191133,0,0,0,0,1.00474044449191,0,0.529661016949152,0,0.319091187640734
CDCA2,0,0,0,0,0,0,0.0528256156432014,0,0,0,0
PPP2R2A,0.672363777837943,0.373869550746877,0.20633872565203,0.163988192850115,0,0,1.16774392221341,1.04393013342529,0,0.0195400277468394,0.599849321812202
BNIP3L,0.281002527097971,0.437227307084576,0.937667177891016,0.424628450106157,0,4.07830342577488,0.458920779070937,1.59104222706703,0,0.0488901926273589,0.656144796314338
PNMA2,0,0,0,0,0,0,0,0,0,0,0
DPYSL2,0.236408280994354,0.0552730488613752,1.6368679623838,0.87027594092236,18.6915887850467,0,0,0.774014497494882,2.79485746226942,3.57292394996913,0.0655007532586625
TRIM35,0.0760490972972151,0.0696184906711222,0,0,0,0,0,0,0,0,0.129354403323331
PTK2B,0.616319567702491,0.738580786837289,0.731328452238986,0.212314225053079,0,0,0,0.376046048180059,0,0.0374321542204754,0.65685167429887
EPHX2,0,0,0,0,0,0,0,0,0,0,0
CLU,0,0.0432600795985465,19.4488450400829,0,0,0,0.797223889045558,0,0,0,0.0549767723136975
CCDC25,0.711374477207804,0.442045976142644,0,0.752604835806387,0,0,1.29712086826765,0.231402196882814,0.529661016949152,0.282567989790334,0.521157684636722
ESCO2,0,0,0,0,0,0,0,0,0,0,0
PBK,0,0,0,0,0,0,1.0219491676894,0,0,0,0
NUGGC,0,0.362925321146717,0,0,0,0,0,0,0,0,0.222859336214576
ELP3,0.337942206577478,0,0,0,18.6915887850467,0,0.608766313887306,0.125541367850097,0,0,0.0452724268284401
PNOC,0.632529546143938,0,0,0,0,0,0,0,0,0,0
ZNF395,0.535113391454261,0.100943512916498,0,0,0,0,0.110349592185675,0,0,0,0.0461424880029531
FBXO16,0,0,0,0,0,0,0.0254755002114466,0,0,0,0
FZD3,0,0.152040640330521,0.6232859636001,0,0,0,0.24414658561,0,0,0,0.2216525179252
EXTL3,0.111326342039053,0.188838166987242,0.506790999391851,0,0,0,0.0689751326395526,0,2.79485746226942,0,0
EXTL3-AS1,0,0,0,0,0,0,0,0,0,0,0
INTS9,0,0.0658761528326746,0,0,0,0,0,0.0882998824121487,0,0,0.111643241261616
HMBOX1,0.418089042939941,0.292910964575957,0,0.212314225053079,0,0,0.635162601626016,0.036974180929457,2.79485746226942,0.0195400277468394,0.114658124049312
KIF13B,0.281018284001907,0.689948301482136,0.44907490569427,0.424628450106157,0,0,0.403790644598122,0.147280684494927,0,0,0.122439514836649
CTD-2647L4.1,0,0,0,0,0,0,0,0,0,0,0
DUSP4,1.84603906514252,0.363523394446444,0,7.11564455428281,0,0,0.483320524940643,2.23383114304228,0,0.12628184064979,0.950932837926126
LINC00589,0,0,0,0,0,0,0,0,0,0,0
AC145110.1,0.192468082376339,0,0,0,0,0,0,0,0,0,0
TMEM66,1.75380596421124,3.89827574785635,3.94841106012209,1.02759820573064,0,0,0.980996487252935,1.92104792437286,2.79485746226942,1.65522846122571,4.60496764664228
RP11-489E7.4,0.340711135809248,0.226996422721683,0,0,0,0,0,0.0200644872620603,0,0.0488901926273589,0.142404644319293
LEPROTL1,0.513889224746537,1.82636273067575,1.99182931999028,0.644119231493339,0,4.07830342577488,0.259098526096878,0.344987196858761,0,0.0569721819673148,2.45310073859846
RP11-51J9.5,0.0810241451952682,0.384567695976993,0,0.212314225053079,0,0,0.151047330701667,0,0,0,0.792081538503844
DCTN6,0.293265724990299,0.287933194446933,0,0.32797638570023,0,0,0.30633599059757,0.262928364303095,0,0.392647339428215,0.731091477520093
RP11-51J9.6,0,0,0,0,0,0,0,0,0,0.0195400277468394,0
RBPMS-AS1,0,0,0,0,0,0,0,0,0,0,0
RBPMS,0,0.0696184906711222,0,0,0,0,0.0848740919742282,0,0,0,0
GTF2E2,0.380619029380383,0.10729179955547,0.20633872565203,0.438981562774364,0,0,0.00932598321509541,0.0794525680438768,0,0,0.37175232628885
GSR,0.290103370599966,0.600285662600232,0.224537452847135,0.383478974237297,0,0,0.501155844258911,0.196294164637826,0.529661016949152,0.156560902055783,0.403994612148198
PPP2CB,0.208444857152739,0.220384188750012,0,0.219490781387182,0,0,0.468070956891333,0.231166446164696,1.39742873113471,0.299529942509409,0.15176439829067
WRN,0.655563832951386,0.624251086066562,0,0.212314225053079,0,0,0.0186519664301908,0.0577943715174816,0,0.0461552663158866,0.400699233396303
NRG1,0,0,0,0,0,0,0,0.335636059452033,0,0,0
RP11-1002K11.1,0,0,0,0,0,0,0,0.036974180929457,0,0,0
RP11-11N9.4,0,0,0,0.219490781387182,0,0,0.00932598321509541,0.0778220498929172,0,1.09829763866008,0
FUT10,0,0,0.20633872565203,0,0,0,0,0,0,0,0.23982469756179
TTI2,0.0662989286093137,0.155359594425654,0,0,0,0,0.0254755002114466,0.0245652563752982,0,0,0.1574571332743
MAK16,0.218949794168564,0.365602136375093,0,0,0,0,0.0528256156432014,0.102770243626112,0,0,0.201265597235158
RNF122,0,0.124702053163979,0,0,0,0,0,0.0225863135974125,0,0,0
ZNF703,0,0,0,0.163988192850115,0,0,0.0668499597575688,0.115515125261714,0,0.0748643084409508,0
ERLIN2,0,0.239957329388529,0,0,0,0,0.00932598321509541,0.126999896139426,0,0.615006150061501,0
PROSC,0.226637632973546,0.980448610342432,0.506790999391851,0,0,0,0,0.183195586577445,0,0.0390800554936788,0.284287839267912
GPR124,0,0,0,0,0,0,0,0,0,0,0
BRF2,0,0.0550660792951542,0.506790999391851,0,0,0,0,0,0,0,0.124602828484207
RAB11FIP1,2.35741231336547,0.755655362324229,1.23811945163084,0,0,0,0.323741176020984,6.05418968467604,4.38384051311688,0.284653513900969,1.46764236408063
EIF4EBP1,0.116270944280538,0.0432600795985465,0.430876178499165,0.493973523019166,0,0,0.128373724402334,0.940911277795874,0,0.922620185447019,0.0970496894409938
ASH2L,0.0783834203389299,0.198519719577488,0.6232859636001,0,0,0,0.00932598321509541,0.206735541138802,0,0.0684302203741984,0.276136911089877
STAR,0,0,0,0,0,0,0,0,0,0,0
RP11-90P5.2,0,0,0,0,0,0,0,0,0,0,0
LSM1,0.588798954242409,0.358792802643552,0.847823416447235,0.808107424343454,0,0,0.278347029651899,0.141860789324884,0,0.176100929802623,0.461323799340922
BAG4,0.413480428362963,0.158764438080944,0,0.32797638570023,0,0,0,0.628725736843605,0,0,0.244968309877217
DDHD2,0.480799107755979,0.445114878909724,0,0,0,0,0.447489756459367,0.135095288747034,0,0,0.285855080160627
PPAPDC1B,0.278443325102672,0.290510934875474,0.6232859636001,0,0,0,0.267442205592786,0.167014065871768,0,0.689162684682082,0.393604570902079
WHSC1L1,1.51950796851916,2.19606873389457,0,0.711455359937526,0,0,1.33373121759639,0.771341453286181,1.92708974808386,0.103127448283201,1.92313238897127
RP11-513D5.2,0,0,0,0,0,0,0,0,0,0,0
RP11-350N15.5,0,0,0,0,0,0,0,0,0,0.0488901926273589,0
LETM2,0.0842687160818417,0,0,0,0,0,0,0.0692055246219442,0,0,0.0458610410456317
FGFR1,0,0,0,0,0,0,0.0528256156432014,0.0448933782267116,0,0,0
TACC1,1.24403001277894,1.15791329847879,1.51716598834463,0.602969755624478,0,0,0.359449191263997,2.08815408439081,5.44316254701519,1.24871344358635,1.36888188137985
RP11-723D22.3,0,0,0,0,0,0,0,0,0,0,0.0687970830036806
PLEKHA2,0.646694608009313,1.37409227219735,0.224537452847135,0.588616642956272,0,0,0,0.412591890127437,0,0.188881186538411,0.910043170378801
CTD-2544N14.3,0.0499720156712241,0.0696184906711222,0,0,0,0,0.00932598321509541,0.100192298007847,0,0.0374321542204754,0.0458610410456317
HTRA4,0,0,0,0,0,0,0,0,0,0,0
TM2D2,0,0.173584818434844,0,0.163988192850115,0,0,0,0.14466534115962,0,0.0569721819673148,0.242297009037433
ADAM9,0.236900602858032,0,0,0.219490781387182,0,0,0.0761759429726642,0.582994462717222,0,0.0923105326317733,0.134297836262343
ADAM32,0,0,0,0,0,0,0.752941101340824,0,0,0,0
IDO1,0,0,0,0,0,0,0.44589111339011,0,0,0.394717864461971,0
RP11-44K6.4,0,0,0,0,0,0,0,0,0,0,0
IDO2,0,0,0,0,0,0,0,0,0,0,0
C8orf4,0,0,0,0,0,0,0.00932598321509541,0,0,0,0
SFRP1,0,0,0,0,0,0,0,0,0,0,0
GOLGA7,0.274247447788379,0.744798477599801,0.20633872565203,0,0,0,0.0507004427612176,0.766530164725749,1.58898305084746,0.413290557871154,0.409190094517844
GINS4,0.141034432435012,0.077639751552795,0,0,0,0,0,0.0448933782267116,0,0.0213483625805901,0
RP11-360L9.7,0,0,0,0,0,0,0,0,0,0,0
AGPAT6,0.0714694110920526,0.258612993402176,0,0.219490781387182,0,0,0.00932598321509541,0.448369474043577,0,0.0195400277468394,0.164452133337553
RP11-930P14.2,0,0,0,0,0,0,0,0,0,0,0
KAT6A,0.704705520221115,1.11597809437446,0,0.212314225053079,0,0,0.727836304028306,0.236369557573335,1.39742873113471,0.065695294062726,1.13754912507342
RP11-589C21.6,0,0.0711845102505695,0,0,0,0,0,0,0,0,0
AP3M2,0,0.247042069742417,0,0.163988192850115,0,0,0,0.329888620948543,0,0,0.378217499298179
PLAT,0,0,2.54894671432344,0,0,0,1.82567478840665,0,0,0.0461552663158866,0.256077201159677
