ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-111997	CaM pathway	22/874	33/4579	2.68642790403664e-09	2.12115869922893e-08	1.09577980296232e-08	107/108/113/801/805/808/815/816/817/818/814/84254/10645/1385/5566/5567/5573/5577/5578/5580/5582/5613	22
R-HSA-5633007	Regulation of TP53 Activity	53/874	128/4579	2.84378048006207e-09	2.22991614195212e-08	1.15196334509955e-08	207/208/10000/472/545/6790/9212/580/641/672/8900/890/983/1017/1020/1029/1111/11200/1457/1616/8445/2033/3065/3066/10524/5608/5600/1432/8550/4193/4194/2475/5300/1263/5371/10848/5515/5518/5519/639/5562/5563/5564/5928/6794/6872/6881/6908/11073/7157/8626/7161/7314	53
R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer	30/874	55/4579	3.86235403390936e-09	2.9276643577033e-08	1.5124165269624e-08	6868/1024/1387/8454/28514/2033/55294/3065/3066/8841/9759/10014/10013/51564/55869/9734/3280/182/2648/8850/4609/9611/9612/4851/5663/3516/9978/6500/79718/7314	30
R-HSA-2644603	Signaling by NOTCH1 in Cancer	30/874	55/4579	3.86235403390936e-09	2.9276643577033e-08	1.5124165269624e-08	6868/1024/1387/8454/28514/2033/55294/3065/3066/8841/9759/10014/10013/51564/55869/9734/3280/182/2648/8850/4609/9611/9612/4851/5663/3516/9978/6500/79718/7314	30
R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	30/874	55/4579	3.86235403390936e-09	2.9276643577033e-08	1.5124165269624e-08	6868/1024/1387/8454/28514/2033/55294/3065/3066/8841/9759/10014/10013/51564/55869/9734/3280/182/2648/8850/4609/9611/9612/4851/5663/3516/9978/6500/79718/7314	30
R-HSA-2894858	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	30/874	55/4579	3.86235403390936e-09	2.9276643577033e-08	1.5124165269624e-08	6868/1024/1387/8454/28514/2033/55294/3065/3066/8841/9759/10014/10013/51564/55869/9734/3280/182/2648/8850/4609/9611/9612/4851/5663/3516/9978/6500/79718/7314	30
R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	30/874	55/4579	3.86235403390936e-09	2.9276643577033e-08	1.5124165269624e-08	6868/1024/1387/8454/28514/2033/55294/3065/3066/8841/9759/10014/10013/51564/55869/9734/3280/182/2648/8850/4609/9611/9612/4851/5663/3516/9978/6500/79718/7314	30
R-HSA-9006115	Signaling by NTRK2 (TRKB)	18/874	24/4579	4.08131943350851e-09	3.05293433940735e-08	1.57713036281007e-08	627/1020/10818/2534/2549/2885/3265/3845/4893/4915/5290/5295/5335/5781/5879/6464/6654/6714	18
R-HSA-9022692	Regulation of MECP2 expression and activity	18/874	24/4579	4.08131943350851e-09	3.05293433940735e-08	1.57713036281007e-08	9212/801/805/808/815/816/817/818/814/1385/3065/3066/8841/9611/9612/5566/25942/79718	18
R-HSA-1980143	Signaling by NOTCH1	34/874	67/4579	4.29315437186571e-09	3.19040295477863e-08	1.64814595080913e-08	6868/408/1024/1387/8454/28514/2033/55294/3065/3066/8841/9759/10014/10013/51564/55869/9734/3280/3091/83737/182/2648/8850/4609/9611/9612/4851/8650/5663/3516/9978/6500/79718/7314	34
R-HSA-912631	Regulation of signaling by CBL	17/874	22/4579	5.18029542837997e-09	3.82467266368054e-08	1.97580645867124e-08	867/1398/1399/2534/2885/4067/5290/5291/5293/5295/5296/8503/2889/6850/7314/7409/7525	17
R-HSA-5218921	VEGFR2 mediated cell proliferation	16/874	20/4579	6.17336739277816e-09	4.52846369392824e-08	2.33938132778962e-08	801/805/808/3265/3791/3845/4893/5335/5578/5579/5580/5590/5921/8877/6714/7422	16
R-HSA-8986944	Transcriptional Regulation by MECP2	25/874	42/4579	7.01190523551976e-09	5.11060016204228e-08	2.64011006843456e-08	9212/627/801/805/808/815/816/817/818/814/1385/28514/2903/3065/3066/8841/4208/4233/9611/9612/5468/5566/5728/25942/79718	25
R-HSA-8941326	RUNX2 regulates bone development	19/874	27/4579	8.52113963693198e-09	6.171041889931e-08	3.18792887523168e-08	25/367/2736/2737/8841/9759/10013/3280/5594/5595/5925/860/4086/4089/4091/6714/25937/10413/7525	19
R-HSA-1280218	Adaptive Immune System	139/874	476/4579	1.05808436491663e-08	7.61418938550765e-08	3.93345153646555e-08	207/208/10000/64682/10393/51529/29882/29945/51433/1173/375/567/640/695/8945/801/805/808/868/919/915/916/917/920/958/925/8881/991/8697/246184/996/998/999/1147/1278/1445/1493/8454/55294/2214/2534/51343/2885/3105/3122/3123/3133/3265/3383/3551/8517/3635/83737/3676/3685/3688/3689/3693/3695/22914/100528032/3845/27040/3932/3937/4067/6885/2475/653361/4690/23327/4772/4773/4775/4790/4792/4893/55824/5058/5062/5290/5291/5293/5295/5296/8503/5335/5515/5518/5519/5528/5530/5532/5534/5566/5567/5579/5588/5687/5688/5694/5717/5728/5781/5777/5795/5879/5894/5906/5908/10235/9978/25898/5970/54778/9604/6402/6477/6500/64750/8651/9021/6654/6714/10273/6850/23118/7099/7189/7314/11065/7321/7408/7409/7428/11059/7525/7529/7534	139
R-HSA-210990	PECAM1 interactions	11/874	11/4579	1.16393650322929e-08	8.06948661080308e-08	4.16865576894702e-08	2534/3635/3685/3690/3932/4067/5335/5781/5777/6714/7525	11
R-HSA-5654227	Phospholipase C-mediated cascade; FGFR3	11/874	11/4579	1.16393650322929e-08	8.06948661080308e-08	4.16865576894702e-08	2246/8822/8817/2247/26281/8074/2250/2253/2254/2261/5335	11
R-HSA-5655291	Signaling by FGFR4 in disease	11/874	11/4579	1.16393650322929e-08	8.06948661080308e-08	4.16865576894702e-08	2264/10818/2549/2885/3265/3845/4893/5290/5295/5335/6654	11
R-HSA-9020558	Interleukin-2 signaling	11/874	11/4579	1.16393650322929e-08	8.06948661080308e-08	4.16865576894702e-08	3559/3560/3561/3716/3718/3932/2185/6464/6776/6777/6850	11
R-HSA-9027276	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	11/874	11/4579	1.16393650322929e-08	8.06948661080308e-08	4.16865576894702e-08	2057/2549/8660/3717/4067/5290/5291/5293/5294/5295/23533	11
R-HSA-9614399	Regulation of localization of FOXO transcription factors	11/874	11/4579	1.16393650322929e-08	8.06948661080308e-08	4.16865576894702e-08	207/208/10000/2308/2309/4303/2810/7529/7532/10971/7534	11
R-HSA-5674400	Constitutive Signaling by AKT1 E17K in Cancer	18/874	25/4579	1.19911315509699e-08	8.26297974148656e-08	4.26861333680461e-08	207/208/10000/572/842/1026/1027/1147/1385/2308/2309/4303/2931/2932/4193/2475/3164/6199	18
R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	36/874	76/4579	1.60055061219365e-08	1.09628075064108e-07	5.66333063794584e-08	25/60/695/919/917/998/1398/1793/2214/2268/2534/2885/3320/3326/4067/5594/5595/4690/4771/5058/5290/5291/5295/5296/5335/5337/5580/5581/5747/5879/6714/6850/7409/7410/10451/7525	36
R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	23/874	38/4579	1.82347155716687e-08	1.24148931766391e-07	6.41347071477537e-08	1820/6790/8900/890/891/898/9134/983/1017/1026/1027/1869/1874/2033/1647/4869/5111/1263/5934/2810/7027/7029/7157	23
R-HSA-195721	Signaling by WNT	83/874	247/4579	1.84485900581752e-08	1.24857422000864e-07	6.45007096018907e-08	207/208/1173/324/8312/8945/801/805/808/815/857/1387/1452/1455/1457/1487/1499/8454/23002/1855/1856/1857/2033/10023/8321/2535/8322/7855/8323/8325/2775/2782/2783/10681/54331/2932/3014/3015/3020/3021/3065/10524/3845/51176/4040/6885/4609/4772/51701/5330/5331/5515/5518/5519/5528/5530/5532/5534/5578/5579/5582/5687/5688/5694/5717/5879/5880/9978/387/4919/4920/6259/6422/6500/64750/6662/6932/83439/6934/7314/89780/7514/7534	83
R-HSA-1250196	SHC1 events in ERBB2 signaling	16/874	21/4579	2.134997095934e-08	1.4195857883491e-07	7.333508030355e-08	1950/1956/2064/2065/2066/2885/3265/3845/4893/3084/5578/5580/5581/5782/6464/6654	16
R-HSA-174048	APC/C:Cdc20 mediated degradation of Cyclin B	16/874	21/4579	2.134997095934e-08	1.4195857883491e-07	7.333508030355e-08	64682/10393/51529/29882/29945/51433/891/8881/991/8697/246184/996/983/7314/11065/7321	16
R-HSA-445144	Signal transduction by L1	16/874	21/4579	2.134997095934e-08	1.4195857883491e-07	7.333508030355e-08	1457/1956/2260/3674/3678/3680/3685/3688/3690/5604/5605/5594/5595/5058/5879/7410	16
R-HSA-6802948	Signaling by high-kinase activity BRAF mutants	21/874	33/4579	2.1699366918635e-08	1.43442908060977e-07	7.4101877237444e-08	60/369/408/673/1445/2335/3265/3674/3690/3845/8844/5604/5605/5594/5595/4893/5894/5906/5908/6714/7529	21
R-HSA-190241	FGFR2 ligand binding and activation	12/874	13/4579	2.36057768210951e-08	1.54251541641294e-07	7.96855624087783e-08	2246/8822/8817/2247/26281/27006/8074/2250/2252/2253/2254/2263	12
R-HSA-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	12/874	13/4579	2.36057768210951e-08	1.54251541641294e-07	7.96855624087783e-08	891/983/1111/11200/2810/7465/7529/7531/7532/7533/10971/7534	12
R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	15/874	19/4579	2.63101938363042e-08	1.69969831772033e-07	8.7805551200106e-08	867/1950/1956/2549/2885/3265/3320/3845/4893/5290/5295/5335/6464/6654/7314	15
R-HSA-5637815	Signaling by Ligand-Responsive EGFR Variants in Cancer	15/874	19/4579	2.63101938363042e-08	1.69969831772033e-07	8.7805551200106e-08	867/1950/1956/2549/2885/3265/3320/3845/4893/5290/5295/5335/6464/6654/7314	15
R-HSA-176407	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	14/874	17/4579	2.98075633900958e-08	1.91475703810954e-07	9.89153753890778e-08	64682/10393/51529/29882/29945/51433/8881/991/8697/246184/996/51343/11065/7321	14
R-HSA-4086398	Ca2+ pathway	28/874	53/4579	3.29232820332631e-08	2.10302088043933e-07	1.08640989796338e-07	801/805/808/815/1499/2535/8322/7855/8323/2775/2782/2783/10681/54331/3845/51176/6885/4772/51701/5330/5331/5530/5532/5534/5578/6932/83439/6934	28
R-HSA-1538133	G0 and Early G1	17/874	24/4579	4.61223861721747e-08	2.92967335629958e-07	1.51345436542625e-07	8900/890/898/9134/993/983/1017/1869/1874/3065/4149/4609/5111/5928/5934/7027/7029	17
R-HSA-6806834	Signaling by MET	33/874	69/4579	4.77899418306697e-08	3.0187313256373e-07	1.55946125973764e-07	382/867/1278/1398/1399/2335/2549/2885/3082/9146/3265/3673/3675/3688/3845/284217/4233/4893/5290/5295/5747/5781/5771/5795/5879/5906/5908/2889/6464/6654/6714/6774/7314	33
R-HSA-1236394	Signaling by ERBB4	26/874	48/4579	5.23300651219728e-08	3.27514218276645e-07	1.69192180528971e-07	6868/6387/1950/1956/2065/2066/2099/2885/3265/83737/3845/9611/4893/3084/5290/5295/5663/6464/6654/6714/6776/3925/23118/7314/11059/10413	26
R-HSA-1640170	Cell Cycle	127/874	435/4579	5.2425319020536e-08	3.27514218276645e-07	1.69192180528971e-07	25/207/208/10000/64682/10393/51529/29882/29945/51433/472/545/6790/9212/580/641/672/675/8945/8900/890/891/595/894/896/898/9134/902/8881/991/8697/993/246184/996/983/1017/1019/1021/1022/1026/1027/1028/1029/1111/11200/1163/1457/8454/1869/1874/2033/2305/51343/2932/3014/3015/3020/3021/3065/55869/3320/3326/3619/3717/10524/4067/5594/5595/4149/79648/9656/4193/4194/4609/4751/10783/4869/9972/8021/4928/4998/5111/51588/5347/10714/5515/5518/5519/5520/5528/5566/5577/5578/5579/5687/5688/5694/5717/5753/9232/5905/5925/5928/5934/9978/2810/6500/9126/6714/7341/7027/7029/11073/7157/203068/7314/11065/7321/7329/7465/7514/7529/7531/7532/7533/10971/7534	127
R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	50/874	127/4579	5.84819248351115e-08	3.63354910041103e-07	1.87707299729607e-07	107/108/113/1173/801/805/808/8536/815/816/817/818/814/84254/10645/1385/2066/2770/2773/2782/2783/10681/54331/2903/3265/3845/5594/5595/4193/4893/3084/5330/5331/5562/5563/5564/5566/5567/5573/5577/5578/5579/5582/5613/5879/5923/6195/6196/6197/6714	50
R-HSA-170968	Frs2-mediated activation	10/874	10/4579	6.15512255006324e-08	3.64498663511557e-07	1.88298156959171e-07	673/1399/10818/5604/5605/5594/5595/5906/2889/7529	10
R-HSA-1839130	Signaling by activated point mutants of FGFR3	10/874	10/4579	6.15512255006324e-08	3.64498663511557e-07	1.88298156959171e-07	2246/8822/8817/2247/26281/8074/2250/2253/2254/2261	10
R-HSA-190239	FGFR3 ligand binding and activation	10/874	10/4579	6.15512255006324e-08	3.64498663511557e-07	1.88298156959171e-07	2246/8822/8817/2247/26281/8074/2250/2253/2254/2261	10
R-HSA-190372	FGFR3c ligand binding and activation	10/874	10/4579	6.15512255006324e-08	3.64498663511557e-07	1.88298156959171e-07	2246/8822/8817/2247/26281/8074/2250/2253/2254/2261	10
R-HSA-190375	FGFR2c ligand binding and activation	10/874	10/4579	6.15512255006324e-08	3.64498663511557e-07	1.88298156959171e-07	2246/8822/8817/2247/26281/8074/2250/2253/2254/2263	10
R-HSA-2033514	FGFR3 mutant receptor activation	10/874	10/4579	6.15512255006324e-08	3.64498663511557e-07	1.88298156959171e-07	2246/8822/8817/2247/26281/8074/2250/2253/2254/2261	10
R-HSA-450341	Activation of the AP-1 family of transcription factors	10/874	10/4579	6.15512255006324e-08	3.64498663511557e-07	1.88298156959171e-07	1386/2353/3725/5594/5602/5600/1432/5595/5599/5601	10
R-HSA-5654228	Phospholipase C-mediated cascade; FGFR4	10/874	10/4579	6.15512255006324e-08	3.64498663511557e-07	1.88298156959171e-07	2246/8822/8817/2247/26281/8074/2253/2254/2264/5335	10
R-HSA-8853334	Signaling by FGFR3 fusions in cancer	10/874	10/4579	6.15512255006324e-08	3.64498663511557e-07	1.88298156959171e-07	2261/10818/2549/2885/3265/3845/4893/5290/5295/6654	10
R-HSA-198753	ERK/MAPK targets	16/874	22/4579	6.44691057085666e-08	3.77842129848661e-07	1.95191323849051e-07	2002/5594/5600/1432/5595/5598/4205/4208/5515/5518/5519/5528/6195/6196/6197/9252	16
R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	16/874	22/4579	6.44691057085666e-08	3.77842129848661e-07	1.95191323849051e-07	3065/9611/9612/23327/142/5494/54778/6497/6498/4087/4088/4089/64750/7050/7314/7321	16
R-HSA-69242	S Phase	53/874	139/4579	8.23155036777912e-08	4.79962706059737e-07	2.47946294478853e-07	207/208/10000/64682/10393/51529/29882/29945/51433/8900/890/595/898/9134/902/8881/8697/993/246184/996/1017/1019/1022/1026/1027/1163/8454/1869/1874/51343/2932/4149/4609/4998/5111/10714/5687/5688/5694/5717/5753/5925/5928/5934/9978/6500/9126/7027/7029/7314/11065/7321/7465	53
R-HSA-5357801	Programmed Cell Death	60/874	165/4579	8.48515252174217e-08	4.92225429450043e-07	2.54281155055431e-07	207/208/10000/317/324/572/596/598/10018/660/836/839/840/841/842/999/1029/1499/54205/1612/1613/1869/8772/355/356/2934/3837/5594/5595/5599/5062/5533/5534/5580/5588/5687/5688/5694/5717/5747/8737/11035/2810/6774/8428/7027/7029/148022/7099/7157/8626/7161/7186/7314/7529/7531/7532/7533/10971/7534	60
R-HSA-5621575	CD209 (DC-SIGN) signaling	15/874	20/4579	8.67206731668821e-08	4.97986895912853e-07	2.57257499346732e-07	1387/2033/2534/3265/3845/4067/4790/4893/5058/5062/5566/5567/5894/5970/9252	15
R-HSA-982772	Growth hormone receptor signaling	15/874	20/4579	8.67206731668821e-08	4.97986895912853e-07	2.57257499346732e-07	6868/3667/8660/3717/4067/5594/5595/5777/8651/8835/9021/6772/6774/6776/6777	15
R-HSA-5674135	MAP2K and MAPK activation	21/874	35/4579	9.58710039077391e-08	5.4776548463869e-07	2.82972865276479e-07	60/369/408/673/1445/2335/3265/3674/3690/3845/8844/5604/5605/5594/5595/4893/5894/5906/5908/6714/7529	21
R-HSA-109581	Apoptosis	59/874	162/4579	1.02537184021803e-07	5.82923891163948e-07	3.01135519390347e-07	207/208/10000/317/324/572/596/598/10018/660/836/839/840/841/842/999/1029/1499/54205/1612/1613/1869/8772/355/356/2934/3837/5594/5595/5599/5062/5533/5534/5580/5588/5687/5688/5694/5717/5747/8737/2810/6774/8428/7027/7029/148022/7099/7157/8626/7161/7186/7314/7529/7531/7532/7533/10971/7534	59
R-HSA-167044	Signalling to RAS	14/874	18/4579	1.10603885925483e-07	6.22557516323139e-07	3.21610048704635e-07	2885/3265/3845/5600/6300/5603/1432/9261/4893/6464/25759/53358/6654/6714	14
R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	14/874	18/4579	1.10603885925483e-07	6.22557516323139e-07	3.21610048704635e-07	1385/1956/2885/3265/3845/5594/5595/5598/4893/5578/6195/6196/6197/6654	14
R-HSA-111932	CaMK IV-mediated phosphorylation of CREB	11/874	12/4579	1.15484006427017e-07	6.3432519472231e-07	3.27689171554922e-07	801/805/808/815/816/817/818/814/84254/10645/1385	11
R-HSA-169893	Prolonged ERK activation events	11/874	12/4579	1.15484006427017e-07	6.3432519472231e-07	3.27689171554922e-07	673/1398/1399/10818/5604/5605/5594/5595/5906/2889/7529	11
R-HSA-5654219	Phospholipase C-mediated cascade: FGFR1	11/874	12/4579	1.15484006427017e-07	6.3432519472231e-07	3.27689171554922e-07	2246/8822/2247/26281/27006/8074/2250/2253/2254/2260/5335	11
R-HSA-9005891	Loss of function of MECP2 in Rett syndrome	11/874	12/4579	1.15484006427017e-07	6.3432519472231e-07	3.27689171554922e-07	801/805/808/814/3065/8841/9611/9612/5566/25942/79718	11
R-HSA-9005895	Pervasive developmental disorders	11/874	12/4579	1.15484006427017e-07	6.3432519472231e-07	3.27689171554922e-07	801/805/808/814/3065/8841/9611/9612/5566/25942/79718	11
R-HSA-1643713	Signaling by EGFR in Cancer	17/874	25/4579	1.18651302242234e-07	6.45485792580959e-07	3.3345467968354e-07	374/867/1950/1956/2549/2885/3265/3320/3845/4893/5290/5295/5335/6464/6654/7039/7314	17
R-HSA-442742	CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	17/874	25/4579	1.18651302242234e-07	6.45485792580959e-07	3.3345467968354e-07	801/805/808/815/816/817/818/1385/3265/3845/5594/5595/4893/5923/6195/6196/6197	17
R-HSA-5621481	C-type lectin receptors (CLRs)	47/874	119/4579	1.31634250393434e-07	7.12705441415879e-07	3.68180008619229e-07	8945/801/805/808/841/1147/1387/8454/2033/2207/2534/3265/3551/8517/3553/3845/4067/6885/4772/4773/4775/4790/4792/4893/5058/5062/5530/5532/5534/5566/5567/5580/5687/5688/5694/5717/5894/5970/9252/6500/6714/6850/10454/23118/7189/7314/7321	47
R-HSA-877312	Regulation of IFNG signaling	12/874	14/4579	1.36481582553556e-07	7.31979053600911e-07	3.78136658713427e-07	3458/3459/3716/3717/8554/5781/5771/5777/8651/9021/6772/7341	12
R-HSA-8849471	PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	12/874	14/4579	1.36481582553556e-07	7.31979053600911e-07	3.78136658713427e-07	2909/9564/1398/1793/3265/3845/4893/5753/5829/5879/5921/387	12
R-HSA-877300	Interferon gamma signaling	30/874	62/4579	1.41631253896819e-07	7.56031622914005e-07	3.90562093770323e-07	567/815/816/817/818/960/4261/3105/3122/3123/3133/3383/3458/3459/3661/10379/3716/3717/8554/5371/5580/5724/5781/5771/5777/8651/9021/6672/6772/7341	30
R-HSA-177929	Signaling by EGFR	25/874	47/4579	1.52638008273902e-07	8.1097857667022e-07	4.1894741080589e-07	6868/374/867/998/1445/1950/1956/2549/2885/9146/3265/3845/4893/55824/5290/5295/5335/5781/5782/5829/6464/6654/6714/7039/7314	25
R-HSA-453279	Mitotic G1-G1/S phases	52/874	138/4579	1.71407095275246e-07	9.06464499199788e-07	4.68274953065298e-07	25/207/208/10000/8900/890/891/595/894/896/898/9134/902/993/983/1017/1019/1021/1022/1026/1027/1028/1029/1163/8454/1869/1874/3065/3717/4067/4149/4609/4998/5111/5515/5518/5519/5520/5687/5688/5694/5717/5753/5925/5928/5934/6500/6714/7027/7029/7314/7465	52
R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	16/874	23/4579	1.74470953654351e-07	9.18395714374986e-07	4.74438558182884e-07	8900/890/891/902/993/983/1017/1022/2305/5347/5515/5518/5519/5520/7465/7514	16
R-HSA-4090294	SUMOylation of intracellular receptors	18/874	28/4579	1.82367588354482e-07	9.55538930686849e-07	4.93626554944463e-07	367/2099/9759/2908/2516/8554/9063/10401/51588/5465/5468/5914/6256/7341/6613/7067/7329/7421	18
R-HSA-157118	Signaling by NOTCH	61/874	172/4579	1.87000638408999e-07	9.75319843445098e-07	5.03845273936365e-07	6868/207/408/595/1024/1385/1387/8454/28514/1869/1950/1956/2033/55294/2324/3014/3015/3020/3021/3065/3066/8841/9759/10014/10013/51564/55869/9734/3280/3091/83737/182/3725/2648/8850/3955/4242/4609/9611/9612/4851/8650/23509/5584/5663/5687/5688/5694/5717/3516/9978/6500/4088/6772/79718/7027/7029/7157/7314/4904/7534	61
R-HSA-8878159	Transcriptional regulation by RUNX3	39/874	93/4579	2.48421946619929e-07	1.28975229820483e-06	6.66279481922231e-07	10018/1490/595/1026/1029/1387/1499/2033/2309/9759/3280/3676/182/2648/8850/3845/51176/4193/4609/4851/5687/5688/5694/5717/3516/4088/4089/64750/6696/6714/6932/83439/6934/7003/7040/7157/7314/25937/10413	39
R-HSA-2559580	Oxidative Stress Induced Senescence	32/874	70/4579	2.86100454460873e-07	1.47861916691824e-06	7.63847146359652e-07	1019/1021/1029/1869/2146/2353/3014/3015/3020/3021/3725/6416/5608/4217/9448/5594/5602/5600/1432/5595/5599/5601/9261/8550/4193/4194/5928/7027/7029/7157/7295/7314	32
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	35/874	80/4579	3.00642888863222e-07	1.54674644632345e-06	7.99041352634807e-07	207/208/10000/8900/890/595/898/9134/902/993/1017/1019/1022/1026/1027/1163/8454/1869/1874/51343/4149/4609/5687/5688/5694/5717/5753/5925/5928/5934/6500/7027/7029/7314/7465	35
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	33/874	74/4579	3.82411066516804e-07	1.95856478661985e-06	1.01178461411274e-06	472/545/6790/9212/580/641/672/8900/890/1017/1020/1111/11200/1457/8445/10524/5600/1432/8550/4193/4194/5300/1263/5562/5563/5564/6794/6872/6881/6908/11073/7157/7314	33
R-HSA-3858494	Beta-catenin independent WNT signaling	49/874	130/4579	3.88289039103155e-07	1.97975173749008e-06	1.02272968524692e-06	1173/801/805/808/815/1499/23002/1855/1856/1857/8321/2535/8322/7855/8323/8325/2775/2782/2783/10681/54331/3845/51176/6885/4772/51701/5330/5331/5530/5532/5534/5578/5579/5582/5687/5688/5694/5717/5879/5880/387/4919/4920/6259/64750/6932/83439/6934/7314	49
R-HSA-5218920	VEGFR2 mediated vascular permeability	18/874	29/4579	3.95691302018966e-07	2.00848665355163e-06	1.03757399683545e-06	207/208/10000/801/805/808/857/1495/1499/1500/3320/2475/5058/5062/5879/7409/7410/10451	18
R-HSA-3000170	Syndecan interactions	16/874	24/4579	4.31168088618702e-07	2.15016717876958e-06	1.11076543605372e-06	1278/2247/2335/3673/3655/3685/3688/3690/3691/3693/5578/6382/6383/6385/7040/3371	16
R-HSA-3371571	HSF1-dependent transactivation	16/874	24/4579	4.31168088618702e-07	2.15016717876958e-06	1.11076543605372e-06	815/816/817/818/1387/2033/2288/3281/3297/3320/3326/3303/3304/3312/2475/57521	16
R-HSA-354192	Integrin alphaIIb beta3 signaling	16/874	24/4579	4.31168088618702e-07	2.15016717876958e-06	1.11076543605372e-06	207/9564/1398/1445/2335/2885/3674/3690/5747/5906/5908/10235/6464/6654/6714/6850	16
R-HSA-9006921	Integrin signaling	16/874	24/4579	4.31168088618702e-07	2.15016717876958e-06	1.11076543605372e-06	207/9564/1398/1445/2335/2885/3674/3690/5747/5906/5908/10235/6464/6654/6714/6850	16
R-HSA-180292	GAB1 signalosome	13/874	17/4579	4.57906080703028e-07	2.27353368453862e-06	1.17449594590802e-06	374/1445/1950/1956/2549/2885/55824/5290/5295/5781/5829/6714/7039	13
R-HSA-202403	TCR signaling	43/874	109/4579	4.73188071719567e-07	2.33919494584847e-06	1.20841621976896e-06	8945/919/915/916/917/920/1147/1445/8454/3122/3123/3551/8517/3635/27040/3932/3937/6885/4690/4790/4792/55824/5058/5062/5290/5291/5295/5296/5335/5588/5687/5688/5694/5717/5728/5795/5970/6500/23118/7189/7314/7321/7408	43
R-HSA-69202	Cyclin E associated events during G1/S transition 	34/874	78/4579	4.94632073247624e-07	2.43461760728376e-06	1.2577110816686e-06	207/208/10000/8900/890/595/898/9134/902/993/1017/1019/1022/1026/1027/1163/8454/1869/1874/4149/4609/5687/5688/5694/5717/5753/5925/5928/5934/6500/7027/7029/7314/7465	34
R-HSA-389356	CD28 co-stimulation	19/874	32/4579	5.02097008882908e-07	2.46070818577529e-06	1.27118934190863e-06	207/208/10000/998/2534/2885/3932/4067/2475/5058/5062/5290/5295/5296/8503/5879/6714/7409/7525	19
R-HSA-1059683	Interleukin-6 signaling	10/874	11/4579	5.60669830184027e-07	2.71268764646485e-06	1.40136065058314e-06	867/3569/3572/3716/3717/5781/9021/6772/6774/7297	10
R-HSA-190242	FGFR1 ligand binding and activation	10/874	11/4579	5.60669830184027e-07	2.71268764646485e-06	1.40136065058314e-06	2246/8822/2247/26281/27006/8074/2250/2253/2254/2260	10
R-HSA-8875555	MET activates RAP1 and RAC1	10/874	11/4579	5.60669830184027e-07	2.71268764646485e-06	1.40136065058314e-06	1398/1399/2549/2885/3082/4233/5879/5906/5908/2889	10
R-HSA-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	12/874	15/4579	5.63769462858941e-07	2.71612660707888e-06	1.4031372001574e-06	2207/2534/9846/2885/4067/5290/5291/5295/5296/6464/6654/6850	12
R-HSA-6806003	Regulation of TP53 Expression and Degradation	20/874	35/4579	5.92253798570494e-07	2.84131885643313e-06	1.46781087986825e-06	207/208/10000/472/8900/890/983/1017/1029/11200/1616/4193/4194/2475/5515/5518/5519/639/7157/7314	20
R-HSA-198323	AKT phosphorylates targets in the cytosol	11/874	13/4579	6.20814269259586e-07	2.96582279053844e-06	1.53212897941994e-06	207/208/10000/572/842/1026/1027/1147/2931/2932/4193	11
R-HSA-350054	Notch-HLH transcription pathway	17/874	27/4579	6.27408363056838e-07	2.98478371881014e-06	1.54192409859377e-06	1387/3065/3066/8841/9759/10014/10013/51564/55869/9734/2648/8850/9611/9612/4851/3516/79718	17
R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	15/874	22/4579	6.48029549351102e-07	3.07003999005085e-06	1.58596705499085e-06	847/2308/2309/4303/2645/3065/3066/2908/5443/25942/4087/4088/4089/6648/6720	15
R-HSA-1474244	Extracellular matrix organization	60/874	174/4579	7.19738504019147e-07	3.39561277622311e-06	1.75415630156228e-06	6868/8754/351/54829/650/652/655/823/824/836/960/999/1278/780/4921/2200/2247/2335/3383/3672/8515/3673/3674/3675/3676/3678/3655/3679/8516/3680/3684/3685/3688/3689/3690/3691/3693/3694/3695/3696/3791/284217/4052/4312/4322/4323/4313/4318/5155/5578/5663/6382/6383/6385/5054/6696/7040/7042/7043/3371	60
